"results","estimators"
0.0830015145297682,"MLE"
0.0843758661242781,"MLE"
0.0727263040143787,"MLE"
0.110200013545544,"MLE"
0.130434313135662,"MLE"
0.0759770271337409,"MLE"
0.0985559383863489,"MLE"
0.129263800511586,"MLE"
0.113920149316171,"MLE"
0.185089681740022,"MLE"
0.112118587575341,"MLE"
0.129846989913243,"MLE"
0.0811755900496368,"MLE"
0.142760146535838,"MLE"
0.122526927566053,"MLE"
0.167320816735191,"MLE"
0.144037597114657,"MLE"
0.0994233190726213,"MLE"
0.0766854419209454,"MLE"
0.0910387807809803,"MLE"
0.161946255559314,"MLE"
0.0975009484423467,"MLE"
0.109709220296251,"MLE"
0.0645575344249116,"MLE"
0.0975495005259613,"MLE"
0.144587634554543,"MLE"
0.0989421960883018,"MLE"
0.0721820470642755,"MLE"
0.0817423899432214,"MLE"
0.0798066265238425,"MLE"
0.100198022436617,"MLE"
0.119445046980834,"MLE"
0.0807504398602445,"MLE"
0.122203030413835,"MLE"
0.114125646458731,"MLE"
0.128797677272892,"MLE"
0.113547500636821,"MLE"
0.0985820546542733,"MLE"
0.113640287758684,"MLE"
0.0727699180080766,"MLE"
0.0782641470394562,"MLE"
0.0932076856793827,"MLE"
0.114533951720715,"MLE"
0.098077251518815,"MLE"
0.0569684248912034,"MLE"
0.0800432933088365,"MLE"
0.0979401050709692,"MLE"
0.106358722274717,"MLE"
0.12322527208097,"MLE"
0.0890931380644318,"MLE"
0.0805143026821021,"MLE"
0.0990581588616394,"MLE"
0.121840475057978,"MLE"
0.145466301333663,"MLE"
0.108030803615336,"MLE"
0.164316224762863,"MLE"
0.082462889419708,"MLE"
0.0672093712313112,"MLE"
0.142628721312052,"MLE"
0.14798762632125,"MLE"
0.149279679710771,"MLE"
0.0891016555567538,"MLE"
0.113862163083949,"MLE"
0.10720449129118,"MLE"
0.116798044676032,"MLE"
0.0879924080034636,"MLE"
0.0974015590334513,"MLE"
0.0919819801439689,"MLE"
0.104364194277129,"MLE"
0.159445204523061,"MLE"
0.105588864452686,"MLE"
0.0699878018698416,"MLE"
0.107405780971214,"MLE"
0.0897360914482763,"MLE"
0.0627371498211044,"MLE"
0.101137640910713,"MLE"
0.124291979242413,"MLE"
0.099309128609048,"MLE"
0.0963638516115435,"MLE"
0.0881782264723002,"MLE"
0.138094455782252,"MLE"
0.0905465426356332,"MLE"
0.109102210201951,"MLE"
0.13428689092341,"MLE"
0.09081530716137,"MLE"
0.0739273460679218,"MLE"
0.152845014803669,"MLE"
0.0787838919276908,"MLE"
0.0965422028740639,"MLE"
0.101451920840415,"MLE"
0.124392104696649,"MLE"
0.0946327313312223,"MLE"
0.120064582421475,"MLE"
0.0928080887725243,"MLE"
0.110394954441213,"MLE"
0.117472928213692,"MLE"
0.0903185089855565,"MLE"
0.0882654657042393,"MLE"
0.122927377158097,"MLE"
0.118909983193276,"MLE"
0.0809231916837043,"MLE"
0.106962264556541,"MLE"
0.0840502921876817,"MLE"
0.0927062587229548,"MLE"
0.0932095182924911,"MLE"
0.102627166379274,"MLE"
0.10651070624931,"MLE"
0.0750018880582779,"MLE"
0.0786631333662986,"MLE"
0.137272694313808,"MLE"
0.116616035492486,"MLE"
0.086751015798919,"MLE"
0.0991507808827753,"MLE"
0.118213358972905,"MLE"
0.112675544220425,"MLE"
0.0995180312834085,"MLE"
0.156172887295872,"MLE"
0.0955525513908745,"MLE"
0.129974301277298,"MLE"
0.071176197446329,"MLE"
0.0775869118219318,"MLE"
0.0967541033517787,"MLE"
0.0986024665201872,"MLE"
0.0832324726145665,"MLE"
0.121019049138948,"MLE"
0.155380727694704,"MLE"
0.128263431535127,"MLE"
0.150226857166766,"MLE"
0.117703480416261,"MLE"
0.0925257847951688,"MLE"
0.0679984496175914,"MLE"
0.087838210264742,"MLE"
0.111637390697218,"MLE"
0.146342882014179,"MLE"
0.134600842482575,"MLE"
0.100854384127157,"MLE"
0.112897604460746,"MLE"
0.0878929755096186,"MLE"
0.0930224749550859,"MLE"
0.0971664720019652,"MLE"
0.0844836747478541,"MLE"
0.0853882230653972,"MLE"
0.107078375360316,"MLE"
0.0877695695228422,"MLE"
0.14219261004819,"MLE"
0.0907327510988029,"MLE"
0.108337460945437,"MLE"
0.0717873400394342,"MLE"
0.121276048948433,"MLE"
0.127771871894363,"MLE"
0.104852759766489,"MLE"
0.0947587165409746,"MLE"
0.0879329094113217,"MLE"
0.130513525113402,"MLE"
0.108695905778685,"MLE"
0.123811243001618,"MLE"
0.111648001941059,"MLE"
0.132036887261708,"MLE"
0.0972326270121436,"MLE"
0.0794897892990339,"MLE"
0.0952274180792411,"MLE"
0.149389621658862,"MLE"
0.13016806825586,"MLE"
0.140642108057176,"MLE"
0.124494783672771,"MLE"
0.0818438952097891,"MLE"
0.092966902531979,"MLE"
0.140193419039493,"MLE"
0.135286810396797,"MLE"
0.124797572985643,"MLE"
0.180771966032354,"MLE"
0.145369240833615,"MLE"
0.149709277888952,"MLE"
0.110680891523663,"MLE"
0.118718025176519,"MLE"
0.0914913057049493,"MLE"
0.11976035528476,"MLE"
0.0873218693059965,"MLE"
0.0619118447342028,"MLE"
0.0835628524560633,"MLE"
0.0786132697178638,"MLE"
0.0740507212361134,"MLE"
0.124287260414387,"MLE"
0.0909116020849095,"MLE"
0.200665308808007,"MLE"
0.102228586951023,"MLE"
0.0919595835558472,"MLE"
0.109934750456506,"MLE"
0.121393811222948,"MLE"
0.110445413292183,"MLE"
0.121770246347137,"MLE"
0.0834374328980368,"MLE"
0.0742520624749823,"MLE"
0.0846819566150554,"MLE"
0.0995337065609465,"MLE"
0.100726814280156,"MLE"
0.146513047578412,"MLE"
0.129000509034774,"MLE"
0.13753489530693,"MLE"
0.0988528279569191,"MLE"
0.0890263628080689,"MLE"
0.117309234061276,"MLE"
0.155544705633711,"MLE"
0.107613725307038,"MLE"
0.152613505070166,"MLE"
0.0905591926919827,"MLE"
0.0906123873167253,"MLE"
0.0882729857568966,"MLE"
0.0852171978217796,"MLE"
0.0747067416484779,"MLE"
0.145909408558516,"MLE"
0.0877145419185406,"MLE"
0.105394413793494,"MLE"
0.106949978479442,"MLE"
0.105673515063669,"MLE"
0.129615532459279,"MLE"
0.101304986695811,"MLE"
0.0835430890323257,"MLE"
0.131427538557438,"MLE"
0.0985060207768906,"MLE"
0.087585859101024,"MLE"
0.122409256208876,"MLE"
0.0984721896245416,"MLE"
0.111944060685323,"MLE"
0.108058587674959,"MLE"
0.132779004471503,"MLE"
0.0933160268828499,"MLE"
0.111559517357789,"MLE"
0.158500327484549,"MLE"
0.0793707666941166,"MLE"
0.0845574705526418,"MLE"
0.101012455105821,"MLE"
0.115118554498284,"MLE"
0.0765681708585745,"MLE"
0.108034155972729,"MLE"
0.101706675577138,"MLE"
0.121069668414849,"MLE"
0.0941771625408951,"MLE"
0.129477802232384,"MLE"
0.156876669932122,"MLE"
0.154519298851136,"MLE"
0.0782616434560152,"MLE"
0.159144463407457,"MLE"
0.144130055855542,"MLE"
0.0969011574305075,"MLE"
0.0977634558041801,"MLE"
0.135043499368644,"MLE"
0.0727653377873335,"MLE"
0.112239194817602,"MLE"
0.10737758864006,"MLE"
0.143036137880445,"MLE"
0.0652970656728657,"MLE"
0.0972191633352118,"MLE"
0.121941681330216,"MLE"
0.121391020091946,"MLE"
0.119985999177762,"MLE"
0.0861822812129367,"MLE"
0.109129938724362,"MLE"
0.0722933824922795,"MLE"
0.134706942779381,"MLE"
0.078873959194956,"MLE"
0.108061441379163,"MLE"
0.145968696987592,"MLE"
0.110698771804358,"MLE"
0.102374162902921,"MLE"
0.0819757317966804,"MLE"
0.0995381019721313,"MLE"
0.0891821990945643,"MLE"
0.087911933359747,"MLE"
0.133140295207497,"MLE"
0.158939615941606,"MLE"
0.0962313291581195,"MLE"
0.0813264586617537,"MLE"
0.117697213478034,"MLE"
0.114198456531852,"MLE"
0.0931209832325098,"MLE"
0.08880407346717,"MLE"
0.110368280840939,"MLE"
0.120129807824996,"MLE"
0.114635921020811,"MLE"
0.137150550013228,"MLE"
0.0958798422173577,"MLE"
0.0881122421868645,"MLE"
0.174352516126813,"MLE"
0.139113537164016,"MLE"
0.084426025223453,"MLE"
0.130503234030629,"MLE"
0.118916405846963,"MLE"
0.0768292224741735,"MLE"
0.11060178308646,"MLE"
0.111055001438134,"MLE"
0.0842608349606153,"MLE"
0.0924650145709092,"MLE"
0.109104585136341,"MLE"
0.0914102982039854,"MLE"
0.0712204654252892,"MLE"
0.0870600712109965,"MLE"
0.112999851594634,"MLE"
0.127201452380247,"MLE"
0.073805918874436,"MLE"
0.107482020617787,"MLE"
0.0730660119598444,"MLE"
0.093334599031742,"MLE"
0.121295131683503,"MLE"
0.0967702473375748,"MLE"
0.0855574406426364,"MLE"
0.12155940607164,"MLE"
0.0861225777422447,"MLE"
0.114690657534311,"MLE"
0.0840806007440782,"MLE"
0.109512574440175,"MLE"
0.076027226585108,"MLE"
0.067002381444108,"MLE"
0.0968570821614207,"MLE"
0.115280065625676,"MLE"
0.0845939258522361,"MLE"
0.103387144507311,"MLE"
0.110833320220262,"MLE"
0.0987241534945104,"MLE"
0.0626753189982401,"MLE"
0.112310401719583,"MLE"
0.0719026833570349,"MLE"
0.0828845004440932,"MLE"
0.091313435254084,"MLE"
0.0926500964263484,"MLE"
0.120737199185299,"MLE"
0.111481264294167,"MLE"
0.126843354705797,"MLE"
0.118607646365605,"MLE"
0.101689831276813,"MLE"
0.0988149466996422,"MLE"
0.143759655229028,"MLE"
0.0887020535018734,"MLE"
0.125826894921633,"MLE"
0.0855219824540564,"MLE"
0.110910629782797,"MLE"
0.099752675799659,"MLE"
0.105704190402199,"MLE"
0.112724905719364,"MLE"
0.0952146302539608,"MLE"
0.128353117631064,"MLE"
0.108952676046918,"MLE"
0.133547468180843,"MLE"
0.0975706305758599,"MLE"
0.0856230797027547,"MLE"
0.07990060874415,"MLE"
0.0943679461960421,"MLE"
0.128835076083864,"MLE"
0.0593976367796448,"MLE"
0.122429023291915,"MLE"
0.127736540356855,"MLE"
0.0954946813791656,"MLE"
0.110215970893446,"MLE"
0.168619299996872,"MLE"
0.097006811960903,"MLE"
0.0594696100143709,"MLE"
0.0860928535137345,"MLE"
0.139121108610879,"MLE"
0.07366773287579,"MLE"
0.080995972822634,"MLE"
0.122261291313279,"MLE"
0.133612719178515,"MLE"
0.0953462574420105,"MLE"
0.154088241678449,"MLE"
0.134676891292182,"MLE"
0.0920875188834911,"MLE"
0.110004567074981,"MLE"
0.0825593415059471,"MLE"
0.0692676215137684,"MLE"
0.107004672685542,"MLE"
0.0954298753347454,"MLE"
0.0856778374122537,"MLE"
0.1183440487911,"MLE"
0.115813815393551,"MLE"
0.103326394570496,"MLE"
0.0810485576378285,"MLE"
0.0937171719689144,"MLE"
0.125900737784247,"MLE"
0.0712649387910102,"MLE"
0.0744117470890658,"MLE"
0.0856506122941731,"MLE"
0.0979406951627524,"MLE"
0.117791576929956,"MLE"
0.0704810145045798,"MLE"
0.0710316181400465,"MLE"
0.0922062510982132,"MLE"
0.106925742057459,"MLE"
0.111980314525873,"MLE"
0.118128325634103,"MLE"
0.0861322876325838,"MLE"
0.121016646957002,"MLE"
0.117922096773059,"MLE"
0.09308632430193,"MLE"
0.0852198132433936,"MLE"
0.0742589489228985,"MLE"
0.0931541603212329,"MLE"
0.147183816218245,"MLE"
0.0976064326191546,"MLE"
0.146173411711017,"MLE"
0.08008666622884,"MLE"
0.113587682791169,"MLE"
0.0841682563751905,"MLE"
0.138165262827803,"MLE"
0.0927908098892795,"MLE"
0.0953518382371023,"MLE"
0.106576371443382,"MLE"
0.138485635704658,"MLE"
0.0873146817703813,"MLE"
0.0960642801339424,"MLE"
0.0864442321267084,"MLE"
0.103581439320615,"MLE"
0.13048110873072,"MLE"
0.130674707604743,"MLE"
0.104120591148756,"MLE"
0.0685286500986316,"MLE"
0.147982671355023,"MLE"
0.0878065735780421,"MLE"
0.171355630577984,"MLE"
0.117036599759404,"MLE"
0.0998750125949284,"MLE"
0.10003009554779,"MLE"
0.105628137359164,"MLE"
0.0856518594363522,"MLE"
0.132441356969185,"MLE"
0.0898891880137824,"MLE"
0.114433711822516,"MLE"
0.111910378492756,"MLE"
0.132246339178017,"MLE"
0.134777987834851,"MLE"
0.092441098482091,"MLE"
0.123966565119521,"MLE"
0.0808089786763662,"MLE"
0.166430151105453,"MLE"
0.0782324574302093,"MLE"
0.0863243671452893,"MLE"
0.087477993667037,"MLE"
0.0869426088973994,"MLE"
0.0800572629652845,"MLE"
0.12295419550497,"MLE"
0.108719996701995,"MLE"
0.118971290116708,"MLE"
0.0917317939647583,"MLE"
0.0926166245974687,"MLE"
0.125657815041214,"MLE"
0.117717063422914,"MLE"
0.104555518770875,"MLE"
0.111647004370898,"MLE"
0.105656018071816,"MLE"
0.123905685892509,"MLE"
0.0900816817695908,"MLE"
0.0681388016737626,"MLE"
0.113954957887623,"MLE"
0.107211013980285,"MLE"
0.118653243789779,"MLE"
0.106100773098072,"MLE"
0.0844977144871448,"MLE"
0.10863133675679,"MLE"
0.093942432653084,"MLE"
0.113701424962165,"MLE"
0.126092869583996,"MLE"
0.0829659113722205,"MLE"
0.095244543852272,"MLE"
0.0976977265107715,"MLE"
0.166629002430158,"MLE"
0.124780564785328,"MLE"
0.0962410613958578,"MLE"
0.102362128815915,"MLE"
0.122729219930122,"MLE"
0.0901188395418804,"MLE"
0.0888185895743613,"MLE"
0.0819494456303347,"MLE"
0.100489122512148,"MLE"
0.169088058569672,"MLE"
0.0802817296723477,"MLE"
0.120353460561102,"MLE"
0.0865734097073824,"MLE"
0.0761108093226583,"MLE"
0.097366154246228,"MLE"
0.0747357954138702,"MLE"
0.106500700227779,"MLE"
0.0955770726624179,"MLE"
0.0991017921086103,"MLE"
0.134866425535954,"MLE"
0.126836776944342,"MLE"
0.0923552355290923,"MLE"
0.140534336990587,"MLE"
0.092513174038029,"MLE"
0.13970332313586,"MLE"
0.100756396386532,"MLE"
0.0743600729566472,"MLE"
0.0734057010439151,"MLE"
0.0888540431433866,"MLE"
0.0768371027446007,"MLE"
0.113470478088848,"MLE"
0.139387269850432,"MLE"
0.11098573575514,"MLE"
0.100439298293049,"MLE"
0.108415723329044,"MLE"
0.135728193815078,"MLE"
0.117564434675998,"MLE"
0.1442950417001,"MLE"
0.113525155821999,"MLE"
0.152395866155834,"MLE"
0.114312035432431,"MLE"
0.129610822765304,"MLE"
0.0886157345352228,"MLE"
0.113792092572929,"MLE"
0.134240196069299,"MLE"
0.0678391259260427,"MLE"
0.0898419234270526,"MLE"
0.110349118893066,"MLE"
0.0885208562450321,"MLE"
0.11218290190557,"MLE"
0.0713030830256706,"MLE"
0.118825760098232,"MLE"
0.141287637663353,"MLE"
0.0919635062319717,"MLE"
0.0998904499681045,"MLE"
0.149134138990055,"MLE"
0.128150124860675,"MLE"
0.0924277364541672,"MLE"
0.102026048183471,"MLE"
0.138611988292233,"MLE"
0.0930444868456553,"MLE"
0.0704304149330697,"MLE"
0.146150889636683,"MLE"
0.101965192790259,"MLE"
0.115927418240937,"MLE"
0.10173332126761,"MLE"
0.12737498077043,"MLE"
0.0793667613829457,"MLE"
0.0992160307372725,"MLE"
0.102118869618679,"MLE"
0.0798593937016083,"MLE"
0.097298308553506,"MLE"
0.0911735280747407,"MLE"
0.138673155571387,"MLE"
0.0955396231845702,"MLE"
0.101176044899466,"MLE"
0.0950413059801095,"MLE"
0.123484775819333,"MLE"
0.12869646643489,"MLE"
0.0908917731727187,"MLE"
0.0996730499678618,"MLE"
0.112187722928148,"MLE"
0.0799090427453958,"MLE"
0.101816761922572,"MLE"
0.10806651507962,"MLE"
0.118974168405663,"MLE"
0.114724399316615,"MLE"
0.118304243738022,"MLE"
0.0917815650919871,"MLE"
0.115533549314145,"MLE"
0.102803701066524,"MLE"
0.11101307529851,"MLE"
0.0709079350581107,"MLE"
0.151903792001268,"MLE"
0.101459761049139,"MLE"
0.0834742609660902,"MLE"
0.108742501985749,"MLE"
0.090727757960516,"MLE"
0.140674377714774,"MLE"
0.134285122550986,"MLE"
0.139889504557178,"MLE"
0.116031506081536,"MLE"
0.0589975374977859,"MLE"
0.147093383411058,"MLE"
0.120959925048219,"MLE"
0.112811389840032,"MLE"
0.0971227550955641,"MLE"
0.0980543125493924,"MLE"
0.137392839570049,"MLE"
0.0866839597786478,"MLE"
0.110025750005626,"MLE"
0.095743272277587,"MLE"
0.126400175704688,"MLE"
0.116227887855559,"MLE"
0.162024988830559,"MLE"
0.133879310926303,"MLE"
0.0945010426293367,"MLE"
0.102040922770776,"MLE"
0.107350546012117,"MLE"
0.0960340513900416,"MLE"
0.073263225700153,"MLE"
0.133139991549246,"MLE"
0.0728789660041887,"MLE"
0.112757905075842,"MLE"
0.136639633277463,"MLE"
0.0841810490288782,"MLE"
0.0940973450405528,"MLE"
0.0692244389401238,"MLE"
0.116160312802353,"MLE"
0.280300779194819,"MLE"
0.0952784943190375,"MLE"
0.0797008605092522,"MLE"
0.0902468083686839,"MLE"
0.0904276691455448,"MLE"
0.104558259634483,"MLE"
0.120532756432487,"MLE"
0.135698776673168,"MLE"
0.17620015549597,"MLE"
0.0871852170419437,"MLE"
0.0836474152718529,"MLE"
0.0978297182710447,"MLE"
0.0974685854803913,"MLE"
0.144926061824312,"MLE"
0.100725787902773,"MLE"
0.0952467887845868,"MLE"
0.113351017692421,"MLE"
0.136454209896196,"MLE"
0.10072367442314,"MLE"
0.120174985366097,"MLE"
0.0736902673934983,"MLE"
0.0907346578151141,"MLE"
0.108419938903399,"MLE"
0.102906156986412,"MLE"
0.0785711583188366,"MLE"
0.100516244538922,"MLE"
0.0893770104613448,"MLE"
0.0908248009752453,"MLE"
0.0854186899451624,"MLE"
0.0895391613059539,"MLE"
0.0812637307834469,"MLE"
0.091802456389102,"MLE"
0.160516075625653,"MLE"
0.0971551334792105,"MLE"
0.121375485756398,"MLE"
0.105170598597627,"MLE"
0.0842768771292279,"MLE"
0.143429189208619,"MLE"
0.111398312770004,"MLE"
0.0832602022504484,"MLE"
0.119833937778774,"MLE"
0.0956312736453972,"MLE"
0.0897013369684364,"MLE"
0.097551112350446,"MLE"
0.130525355677143,"MLE"
0.120773304523644,"MLE"
0.15599798513498,"MLE"
0.163803370466862,"MLE"
0.132546023397878,"MLE"
0.0882611080896216,"MLE"
0.104561345843541,"MLE"
0.111735910387909,"MLE"
0.0780813593504384,"MLE"
0.118074233830564,"MLE"
0.175767832451283,"MLE"
0.124340295684341,"MLE"
0.119722458382076,"MLE"
0.105586879081888,"MLE"
0.0819152776893249,"MLE"
0.0722033133802348,"MLE"
0.124166301229685,"MLE"
0.116084507761332,"MLE"
0.08984222198041,"MLE"
0.131524932731699,"MLE"
0.141650048535514,"MLE"
0.113143723027093,"MLE"
0.108416727774216,"MLE"
0.0869775042320737,"MLE"
0.131124679944088,"MLE"
0.132652650976086,"MLE"
0.092983499650346,"MLE"
0.106884816796856,"MLE"
0.0616723713336597,"MLE"
0.0967747948888567,"MLE"
0.0954189297701969,"MLE"
0.149745124672699,"MLE"
0.100742640677464,"MLE"
0.107172066289238,"MLE"
0.131422192547732,"MLE"
0.0625651745300761,"MLE"
0.109642665644111,"MLE"
0.0905178359020044,"MLE"
0.100461474590363,"MLE"
0.0921986143264817,"MLE"
0.11242638066392,"MLE"
0.0985975492708461,"MLE"
0.0939025942716483,"MLE"
0.0936882899768665,"MLE"
0.0943377449583697,"MLE"
0.100732106464829,"MLE"
0.0794393347774893,"MLE"
0.0749438038223802,"MLE"
0.145833744210284,"MLE"
0.139099380195365,"MLE"
0.114512808042564,"MLE"
0.123889618880474,"MLE"
0.127129670242713,"MLE"
0.127247035702081,"MLE"
0.0784140562180772,"MLE"
0.11147688326561,"MLE"
0.141242187325998,"MLE"
0.126701400449189,"MLE"
0.0966152263919986,"MLE"
0.0852971106328995,"MLE"
0.129134496511342,"MLE"
0.161230829663127,"MLE"
0.0739688106893596,"MLE"
0.134419128334731,"MLE"
0.143615729010654,"MLE"
0.135553532024873,"MLE"
0.121977237520337,"MLE"
0.139722730827085,"MLE"
0.130856661693159,"MLE"
0.129625308204401,"MLE"
0.101686167941186,"MLE"
0.087687844120446,"MLE"
0.116709211090013,"MLE"
0.174579689852652,"MLE"
0.0711293953312842,"MLE"
0.0715328666897033,"MLE"
0.0903589576147831,"MLE"
0.0989796431682684,"MLE"
0.0928417045524235,"MLE"
0.0878699274596562,"MLE"
0.161099240319173,"MLE"
0.0972933240239323,"MLE"
0.107166375700122,"MLE"
0.0962504044622521,"MLE"
0.0847478415621106,"MLE"
0.0873699474391749,"MLE"
0.109754737244238,"MLE"
0.0831167015404112,"MLE"
0.13537680654764,"MLE"
0.125237892956771,"MLE"
0.123869421083289,"MLE"
0.0943004786099086,"MLE"
0.0966953446057394,"MLE"
0.121071019775452,"MLE"
0.10829176394649,"MLE"
0.124813791210898,"MLE"
0.1083529396265,"MLE"
0.149747160618884,"MLE"
0.0757122664669243,"MLE"
0.110429430166483,"MLE"
0.0663579645385187,"MLE"
0.121974506921372,"MLE"
0.102099896165627,"MLE"
0.0870589703091335,"MLE"
0.104487624865515,"MLE"
0.0879629873897941,"MLE"
0.11782759102403,"MLE"
0.098321548998907,"MLE"
0.126626252602014,"MLE"
0.0912946528541257,"MLE"
0.0915535759974012,"MLE"
0.0897701584945612,"MLE"
0.12218835641387,"MLE"
0.108217158531467,"MLE"
0.0922517871359546,"MLE"
0.104954327740447,"MLE"
0.100707433187464,"MLE"
0.0994619723384442,"MLE"
0.0758196871227509,"MLE"
0.0748834039400794,"MLE"
0.115556507229035,"MLE"
0.09902507332682,"MLE"
0.0994876087156768,"MLE"
0.156738072297566,"MLE"
0.144880253721869,"MLE"
0.081634835414971,"MLE"
0.0748252955738521,"MLE"
0.127392515415747,"MLE"
0.0902292645080945,"MLE"
0.11050017189288,"MLE"
0.172003356557067,"MLE"
0.0914367202798476,"MLE"
0.102589070626573,"MLE"
0.0943346505929202,"MLE"
0.0889934092327879,"MLE"
0.113482468396751,"MLE"
0.127503644955799,"MLE"
0.0822159643621462,"MLE"
0.0785618915608294,"MLE"
0.0962751073242468,"MLE"
0.0893326191529428,"MLE"
0.0756250785689389,"MLE"
0.0807038800670012,"MLE"
0.096400633476867,"MLE"
0.114602012327509,"MLE"
0.166341534995747,"MLE"
0.0816596100902573,"MLE"
0.123459339955973,"MLE"
0.0707302345646109,"MLE"
0.10624233689959,"MLE"
0.109606267995496,"MLE"
0.107905002346986,"MLE"
0.116665019650344,"MLE"
0.0698567734691152,"MLE"
0.0665203757601856,"MLE"
0.0973374237786327,"MLE"
0.0800174418410671,"MLE"
0.0856533328006994,"MLE"
0.143194967929381,"MLE"
0.123455445328161,"MLE"
0.0797163945211037,"MLE"
0.1116176853592,"MLE"
0.126219503569832,"MLE"
0.119978860727176,"MLE"
0.119451022334667,"MLE"
0.100400507968584,"MLE"
0.0930182582334689,"MLE"
0.133047203057514,"MLE"
0.0777302752554746,"MLE"
0.10392759427599,"MLE"
0.09294283512715,"MLE"
0.0992443115822591,"MLE"
0.0913612241464644,"MLE"
0.10463547951692,"MLE"
0.133537479016666,"MLE"
0.0910192434441527,"MLE"
0.0873677295585992,"MLE"
0.0895994733310169,"MLE"
0.0982199988857337,"MLE"
0.080750567521421,"MLE"
0.101052920825912,"MLE"
0.110646270560525,"MLE"
0.0923474278079635,"MLE"
0.0819883375404741,"MLE"
0.113939559759788,"MLE"
0.136873242498443,"MLE"
0.10851082294384,"MLE"
0.0980868259175748,"MLE"
0.133431042705665,"MLE"
0.111301061961798,"MLE"
0.181573635408973,"MLE"
0.0821598905927879,"MLE"
0.146278723696781,"MLE"
0.10009306789081,"MLE"
0.099741258012192,"MLE"
0.0834735713161986,"MLE"
0.0820629040883624,"MLE"
0.072750295741636,"MLE"
0.0603471445587537,"MLE"
0.101461528747248,"MLE"
0.0814385593949084,"MLE"
0.106969717901268,"MLE"
0.107555099920968,"MLE"
0.0830027054739718,"MLE"
0.11235126562934,"MLE"
0.122336419911434,"MLE"
0.10506729497313,"MLE"
0.137057912263093,"MLE"
0.1024670089907,"MLE"
0.0870101020641953,"MLE"
0.115945076031646,"MLE"
0.0828560279948193,"MLE"
0.12664965818936,"MLE"
0.0881398130009214,"MLE"
0.102191511182224,"MLE"
0.0781449830904964,"MLE"
0.083057030748653,"MLE"
0.127475358918916,"MLE"
0.0874886927608711,"MLE"
0.0804404760762288,"MLE"
0.11058700720462,"MLE"
0.0893799129531832,"MLE"
0.110250473677085,"MLE"
0.107907362649317,"MLE"
0.143064411916322,"MLE"
0.113081516336332,"MLE"
0.0869867861243948,"MLE"
0.0984969758356247,"MLE"
0.100588251637556,"MLE"
0.0717966038464868,"MLE"
0.119541161491252,"MLE"
0.0962420205356563,"MLE"
0.104609143215798,"MLE"
0.126542702233198,"MLE"
0.137298821251837,"MLE"
0.0951167407521229,"MLE"
0.104758580519519,"MLE"
0.0899865073613381,"MLE"
0.0759767955775706,"MLE"
0.0793885757704801,"MLE"
0.0690859801531491,"MLE"
0.126038928916873,"MLE"
0.138040573248407,"MLE"
0.121847081345068,"MLE"
0.092825117000601,"MLE"
0.120807903422544,"MLE"
0.101906693464299,"MLE"
0.129929025444045,"MLE"
0.0877845406766829,"MLE"
0.144690241705252,"MLE"
0.0755275972169365,"MLE"
0.123029320444676,"MLE"
0.11333212167894,"MLE"
0.143741134202733,"MLE"
0.123408772511683,"MLE"
0.0883688945234467,"MLE"
0.111205346490477,"MLE"
0.0758399232643396,"MLE"
0.106036652656456,"MLE"
0.123427675809993,"MLE"
0.137607034328144,"MLE"
0.0789588794443637,"MLE"
0.109339107504914,"MLE"
0.0903164590012729,"MLE"
0.0725397142306995,"MLE"
0.0848087001026717,"MLE"
0.129893374805581,"MLE"
0.105394067770054,"MLE"
0.0984764631401574,"MLE"
0.102626454371087,"MLE"
0.0913347973478137,"MLE"
0.123828187176337,"MLE"
0.071489734990306,"MLE"
0.0652516507907171,"MLE"
0.13011249179643,"MLE"
0.088838901839528,"MLE"
0.109334467828179,"MLE"
0.118157908032966,"MLE"
0.0942153500747493,"MLE"
0.0832031756025774,"MLE"
0.0855323559548606,"MLE"
0.129242463262708,"MLE"
0.129458558755603,"MLE"
0.119795935937889,"MLE"
0.0777757729430074,"MLE"
0.101796749381696,"MLE"
0.109107846302082,"MLE"
0.0948645750769915,"MLE"
0.0978644811897381,"MLE"
0.0860037254351306,"MLE"
0.113162661710763,"MLE"
0.11725899211013,"MLE"
0.107489324089916,"MLE"
0.083115542437258,"MLE"
0.0788321203023257,"MLE"
0.0791256692773866,"MLE"
0.122690113489799,"MLE"
0.189507526939614,"MLE"
0.0991539541027936,"MLE"
0.108375932852233,"MLE"
0.0742590030710835,"MLE"
0.116056864921214,"MLE"
0.0699444506980122,"MLE"
0.119652812810591,"MLE"
0.148120759370406,"MLE"
0.15335454222897,"MLE"
0.172061890322359,"MLE"
0.101486428893897,"MLE"
0.093972617415011,"MLE"
0.0821676750291867,"MLE"
0.102778285195945,"MLE"
0.119317747501443,"MLE"
0.0847640982474371,"MLE"
0.105042175607479,"MLE"
0.0802028521836502,"MLE"
0.0892281880109161,"MLE"
0.123180132154645,"MLE"
0.085006466278731,"MLE"
0.133727362581022,"MLE"
0.0752462907999239,"MLE"
0.0706587287109993,"MLE"
0.128657553849466,"MLE"
0.0959331894129307,"MLE"
0.0714063284484557,"MLE"
0.177872453953103,"MLE"
0.136180943540295,"MLE"
0.0877503324625339,"MLE"
0.167007012437104,"MLE"
0.103354567382355,"MLE"
0.135252969053491,"MLE"
0.194741635660449,"MLE"
0.0901721445840133,"MLE"
0.124540419317579,"MLE"
0.119831523388412,"MLE"
0.110257920038534,"MLE"
